481505.22083370	-1621170.48290814	163.458009295 -74.5260325605 25.948 58477.9711458
481505.22143402	-1621170.48233764	163.45800927 -74.5260325639 25.949 58477.9713194
481505.22103479	-1621170.48254850	163.458009285 -74.5260325631 25.941 58477.9714931
481505.21967325	-1621170.48231845	163.458009327 -74.5260325686 25.944 58477.9716667
481505.22042259	-1621170.48494509	163.458009328 -74.5260325439 25.942 58477.9718403
481505.22042861	-1621170.48423965	163.458009321 -74.52603255 25.939 58477.9720139
481505.22139370	-1621170.48375691	163.458009285 -74.5260325517 25.939 58477.9721875
481505.22032144	-1621170.48356783	163.458009318 -74.5260325561 25.936 58477.9723611
481505.21908281	-1621170.48406261	163.458009363 -74.526032555 25.935 58477.9725347
481505.21777201	-1621170.48493641	163.458009414 -74.5260325508 25.937 58477.9727083
481505.22130865	-1621170.48336690	163.458009284 -74.5260325553 25.942 58477.9728819
481505.21912390	-1621170.48461563	163.458009367 -74.5260325501 25.935 58477.9730556
481505.22034021	-1621170.48332002	163.458009315 -74.5260325582 25.94 58477.9732292
481505.21910420	-1621170.48247593	163.458009347 -74.5260325687 25.944 58477.9734028
481505.21957759	-1621170.48697249	163.458009375 -74.5260325285 25.93 58477.9735764
481505.21900180	-1621170.48596691	163.458009384 -74.5260325387 25.932 58477.97375
481505.21724708	-1621170.48534609	163.458009435 -74.5260325486 25.93 58477.9739236
481505.21950421	-1621170.48423736	163.458009351 -74.5260325524 25.94 58477.9740972
481505.21796733	-1621170.48590503	163.458009417 -74.5260325419 25.931 58477.9742708
481505.21839990	-1621170.48248901	163.45800937 -74.5260325704 25.938 58477.9744444
481505.21626666	-1621170.48681388	163.458009481 -74.5260325384 25.929 58477.9746181
481505.21940988	-1621170.48423077	163.458009354 -74.5260325527 25.927 58477.9747917
481505.21881593	-1621170.48503009	163.458009381 -74.5260325473 25.932 58477.9749653
481505.21850836	-1621170.48648259	163.458009405 -74.5260325355 25.932 58477.9751389
481505.21677794	-1621170.48366287	163.458009434 -74.5260325644 25.938 58477.9753125
481505.21813036	-1621170.48469155	163.4580094 -74.526032552 25.938 58477.9754861
481505.21963716	-1621170.48655106	163.458009369 -74.526032532 25.933 58477.9756597
481505.21794251	-1621170.48675447	163.458009426 -74.5260325346 25.931 58477.9758333
481505.21834735	-1621170.48480013	163.458009394 -74.5260325505 25.943 58477.9760069
481505.21867498	-1621170.48642157	163.458009399 -74.5260325356 25.931 58477.9761806
481505.21787445	-1621170.48154923	163.458009378 -74.5260325799 25.941 58477.9763542
481505.21939119	-1621170.48468620	163.458009359 -74.5260325488 25.937 58477.9765278
481505.21901145	-1621170.48651773	163.458009389 -74.5260325339 25.938 58477.9767014
481505.21822226	-1621170.48655603	163.458009415 -74.5260325356 25.939 58477.976875
481505.21776256	-1621170.48490461	163.458009414 -74.5260325511 25.944 58477.9770486
481505.21835950	-1621170.48370068	163.458009383 -74.52603256 25.94 58477.9772222
481505.21818315	-1621170.48300326	163.458009382 -74.5260325665 25.941 58477.9773958
481505.21737241	-1621170.48421302	163.45800942 -74.5260325581 25.945 58477.9775694
481505.21736059	-1621170.48614292	163.458009439 -74.5260325414 25.942 58477.9777431
481505.21908148	-1621170.48872323	163.458009408 -74.5260325146 25.937 58477.9779167
481505.22156585	-1621170.48174479	163.45800926 -74.5260325687 25.942 58477.9780903
481505.21948830	-1621170.48376914	163.458009347 -74.5260325565 25.947 58477.9782639
481505.22186143	-1621170.48989315	163.458009329 -74.5260324973 25.93 58477.9784375
481505.22020338	-1621170.48721342	163.458009357 -74.5260325248 25.932 58477.9786111
481505.22079628	-1621170.48371518	163.458009304 -74.5260325536 25.94 58477.9787847
481505.22377886	-1621170.48847005	163.458009253 -74.5260325047 25.915 58477.9789583
481505.22227903	-1621170.48839643	163.458009301 -74.5260325092 25.927 58477.9791319
481505.21925209	-1621170.48276652	163.458009345 -74.5260325658 25.942 58477.9793056
481505.21989081	-1621170.48388030	163.458009335 -74.5260325545 25.938 58477.9794792
481505.21877508	-1621170.48509989	163.458009383 -74.5260325468 25.932 58477.9796528
481505.21868055	-1621170.48457428	163.458009381 -74.5260325516 25.941 58477.9798264
481505.22109792	-1621170.48317572	163.458009289 -74.5260325575 25.937 58477.98
481505.22120395	-1621170.48094100	163.458009264 -74.5260325766 25.943 58477.9801736
481505.22270793	-1621170.48362035	163.458009241 -74.5260325495 25.924 58477.9803472
481505.21953173	-1621170.48225667	163.458009331 -74.5260325695 25.942 58477.9805208
481505.22090934	-1621170.48337015	163.458009297 -74.5260325563 25.932 58477.9806944
481505.22026510	-1621170.48420747	163.458009326 -74.5260325507 25.929 58477.9808681
481505.22158183	-1621170.48242062	163.458009266 -74.5260325628 25.936 58477.9810417
481505.22217957	-1621170.48329279	163.458009255 -74.5260325537 25.937 58477.9812153
481505.22152952	-1621170.48535457	163.458009296 -74.5260325375 25.929 58477.9813889
481505.22286414	-1621170.48103620	163.458009211 -74.5260325715 25.927 58477.9815625
481505.22135745	-1621170.48757430	163.458009323 -74.5260325187 25.926 58477.9817361
481505.22438148	-1621170.48573024	163.458009207 -74.5260325269 25.924 58477.9819097
481505.22140363	-1621170.48503437	163.458009297 -74.5260325406 25.925 58477.9820833
481505.22381518	-1621170.48486027	163.458009217 -74.5260325359 25.925 58477.9822569
481505.22075398	-1621170.48004801	163.45800927 -74.5260325855 25.931 58477.9824306
481505.22201864	-1621170.48181794	163.458009246 -74.5260325669 25.926 58477.9826042
481505.22194256	-1621170.48021407	163.458009233 -74.526032581 25.929 58477.9827778
481505.22139628	-1621170.48231424	163.458009271 -74.5260325642 25.93 58477.9829514
481505.22090578	-1621170.48232150	163.458009287 -74.5260325654 25.922 58477.983125
481505.22022986	-1621170.48253379	163.458009311 -74.5260325653 25.925 58477.9832986
481505.21810044	-1621170.48054776	163.458009361 -74.526032588 25.926 58477.9834722
481505.21985896	-1621170.48284005	163.458009326 -74.5260325636 25.916 58477.9836458
481505.21981811	-1621170.48290986	163.458009328 -74.5260325631 25.924 58477.9838194
481505.22273853	-1621170.48144264	163.458009219 -74.5260325683 25.917 58477.9839931
481505.22103119	-1621170.48139604	163.458009274 -74.5260325731 25.918 58477.9841667
481505.22054155	-1621170.48358321	163.458009311 -74.5260325554 25.914 58477.9843403
481505.22214090	-1621170.48088188	163.458009233 -74.5260325747 25.917 58477.9845139
481505.22176427	-1621170.48262021	163.458009262 -74.5260325606 25.914 58477.9846875
481505.22045957	-1621170.48299619	163.458009308 -74.5260325607 25.91 58477.9848611
481505.21908887	-1621170.48346098	163.458009357 -74.5260325602 25.912 58477.9850347
481505.22023014	-1621170.48326043	163.458009318 -74.526032559 25.919 58477.9852083
481505.22362967	-1621170.48485769	163.458009223 -74.5260325364 25.896 58477.9853819
481505.22141198	-1621170.48226344	163.45800927 -74.5260325646 25.909 58477.9855556
481505.21855393	-1621170.48238559	163.458009364 -74.5260325709 25.906 58477.9857292
481505.22134332	-1621170.48358731	163.458009285 -74.5260325533 25.906 58477.9859028
481505.21911046	-1621170.48239332	163.458009346 -74.5260325694 25.912 58477.9860764
481505.21996951	-1621170.48414530	163.458009335 -74.526032552 25.898 58477.98625
481505.21870832	-1621170.48321641	163.458009367 -74.5260325633 25.904 58477.9864236
481505.22190563	-1621170.48226678	163.458009254 -74.5260325633 25.902 58477.9865972
481505.21910227	-1621170.48557948	163.458009377 -74.5260325418 25.895 58477.9867708
481505.21897601	-1621170.48432503	163.458009369 -74.526032553 25.903 58477.9869444
481505.22071729	-1621170.48272354	163.458009297 -74.5260325624 25.905 58477.9871181
481505.21917670	-1621170.48292734	163.458009349 -74.5260325646 25.903 58477.9872917
481505.22077771	-1621170.48448202	163.458009312 -74.526032547 25.892 58477.9874653
481505.21991240	-1621170.48281265	163.458009324 -74.5260325637 25.9 58477.9876389
481505.21787473	-1621170.48227587	163.458009385 -74.5260325736 25.905 58477.9878125
481505.21584849	-1621170.48685734	163.458009495 -74.5260325391 25.9 58477.9879861
481505.21707065	-1621170.48444107	163.458009432 -74.5260325569 25.903 58477.9881597
481505.21653172	-1621170.48117518	163.458009418 -74.5260325866 25.905 58477.9883333
481505.21560142	-1621170.48218974	163.458009458 -74.5260325802 25.898 58477.9885069
481505.21799401	-1621170.48174443	163.458009376 -74.5260325779 25.901 58477.9886806
481505.21490911	-1621170.48068815	163.458009466 -74.526032595 25.903 58477.9888542
481505.21611130	-1621170.48349174	163.458009454 -74.5260325676 25.898 58477.9890278
481505.21599969	-1621170.47948756	163.458009419 -74.5260326026 25.906 58477.9892014
481505.21607069	-1621170.48418438	163.458009462 -74.5260325617 25.891 58477.989375
481505.21629830	-1621170.47924891	163.458009407 -74.5260326039 25.9 58477.9895486
481505.21680938	-1621170.48366507	163.458009433 -74.5260325643 25.886 58477.9897222
481505.21645301	-1621170.48091018	163.458009418 -74.5260325891 25.894 58477.9898958
481505.21709358	-1621170.47871279	163.458009376 -74.5260326065 25.898 58477.9900694
481505.21666884	-1621170.48609460	163.458009461 -74.5260325436 25.891 58477.9902431
481505.21451585	-1621170.48008977	163.458009473 -74.5260326012 25.889 58477.9904167
481505.21641446	-1621170.47881068	163.458009399 -74.5260326074 25.893 58477.9905903
481505.21835288	-1621170.48284904	163.458009375 -74.5260325674 25.882 58477.9907639
481505.21707352	-1621170.48372504	163.458009425 -74.5260325631 25.885 58477.9909375
481505.21734311	-1621170.48162630	163.458009396 -74.5260325806 25.88 58477.9911111
481505.21777394	-1621170.48183286	163.458009384 -74.5260325777 25.882 58477.9912847
481505.21744736	-1621170.48291035	163.458009405 -74.5260325692 25.881 58477.9914583
481505.22130348	-1621170.47816605	163.458009234 -74.5260326004 25.884 58477.9916319
481505.21597168	-1621170.48022260	163.458009427 -74.5260325963 25.888 58477.9918056
481505.22137412	-1621170.48192863	163.458009268 -74.5260325676 25.875 58477.9919792
481505.21957989	-1621170.48480318	163.458009354 -74.5260325473 25.868 58477.9921528
481505.22079059	-1621170.48525106	163.458009319 -74.5260325403 25.867 58477.9923264
481505.22071987	-1621170.48128087	163.458009283 -74.5260325749 25.881 58477.9925
481505.21942743	-1621170.48086881	163.458009321 -74.5260325818 25.875 58477.9926736
481505.22009610	-1621170.48623019	163.458009351 -74.5260325336 25.871 58477.9928472
481505.21987914	-1621170.48622541	163.458009358 -74.5260325342 25.869 58477.9930208
481505.22259698	-1621170.48936323	163.4580093 -74.5260325 25.854 58477.9931944
481505.22157094	-1621170.48673803	163.458009308 -74.5260325254 25.853 58477.9933681
481505.22266628	-1621170.48970024	163.458009301 -74.5260324969 25.852 58477.9935417
481505.22220690	-1621170.48887926	163.458009308 -74.5260325052 25.852 58477.9937153
481505.22282370	-1621170.49023025	163.458009301 -74.5260324919 25.843 58477.9938889
481505.22121380	-1621170.49009704	163.458009352 -74.5260324972 25.84 58477.9940625
481505.22657822	-1621170.49105303	163.458009187 -74.5260324751 25.833 58477.9942361
481505.22491105	-1621170.48917194	163.458009223 -74.5260324957 25.837 58477.9944097
481505.22760107	-1621170.49356383	163.458009178 -74.5260324507 25.831 58477.9945833
481505.22750892	-1621170.49107652	163.458009157 -74.5260324725 25.822 58477.9947569
481505.22899361	-1621170.49265421	163.458009124 -74.526032455 25.822 58477.9949306
481505.22646936	-1621170.49410759	163.45800922 -74.5260324489 25.823 58477.9951042
481505.22945888	-1621170.49245835	163.458009107 -74.5260324555 25.819 58477.9952778
481505.22987390	-1621170.49240429	163.458009093 -74.5260324549 25.822 58477.9954514
481505.22953448	-1621170.49281656	163.458009108 -74.5260324522 25.818 58477.995625
481505.23092742	-1621170.49294499	163.458009064 -74.5260324475 25.814 58477.9957986
481505.23421369	-1621170.49436826	163.458008971 -74.5260324267 25.813 58477.9959722
481505.23403771	-1621170.49460509	163.458008979 -74.5260324251 25.809 58477.9961458
481505.23449035	-1621170.49426302	163.458008961 -74.5260324269 25.804 58477.9963194
481505.23641358	-1621170.49970165	163.458008951 -74.5260323748 25.8 58477.9964931
481505.23734323	-1621170.49702621	163.458008895 -74.5260323956 25.789 58477.9966667
481505.23824790	-1621170.50287118	163.458008922 -74.5260323426 25.777 58477.9968403
481505.23961101	-1621170.49906343	163.458008841 -74.5260323721 25.785 58477.9970139
481505.23905719	-1621170.49792444	163.458008848 -74.5260323834 25.781 58477.9971875
481505.24310919	-1621170.50368823	163.458008772 -74.526032323 25.772 58477.9973611
481505.24393015	-1621170.50448256	163.458008753 -74.526032314 25.768 58477.9975347
481505.24486036	-1621170.50326039	163.458008711 -74.5260323222 25.765 58477.9977083
481505.24934639	-1621170.50125895	163.458008546 -74.526032328 25.764 58477.9978819
481505.24896880	-1621170.50859215	163.458008629 -74.5260322654 25.75 58477.9980556
481505.24930180	-1621170.50784727	163.458008611 -74.526032271 25.753 58477.9982292
481505.25342299	-1621170.51363665	163.458008533 -74.5260322102 25.736 58477.9984028
481505.25643854	-1621170.51425211	163.458008441 -74.5260321971 25.734 58477.9985764
481505.25742873	-1621170.51364656	163.458008403 -74.5260321998 25.734 58477.99875
481505.26041115	-1621170.51798621	163.458008348 -74.5260321545 25.722 58477.9989236
481505.26258125	-1621170.51948722	163.458008292 -74.5260321359 25.717 58477.9990972
481505.26466586	-1621170.51945636	163.458008224 -74.5260321308 25.711 58477.9992708
481505.26819879	-1621170.52450917	163.458008158 -74.5260320779 25.703 58477.9994444
481505.26825276	-1621170.52583123	163.458008169 -74.5260320663 25.697 58477.9996181
481505.27810858	-1621170.52241947	163.458007816 -74.5260320705 25.713 58477.9997917
481505.24697706	-1621170.49680642	163.45800858 -74.5260323727 25.807 58477.9999653
481505.24708967	-1621170.49531954	163.458008562 -74.5260323853 25.807 58478.0001389
481505.24510601	-1621170.49620862	163.458008635 -74.5260323827 25.807 58478.0003125
481505.24535081	-1621170.49506314	163.458008616 -74.526032392 25.807 58478.0004861
481505.24455618	-1621170.49726014	163.458008663 -74.526032375 25.808 58478.0006597
481505.24590985	-1621170.49342059	163.458008582 -74.5260324048 25.811 58478.0008333
481505.24581237	-1621170.49340340	163.458008585 -74.5260324052 25.811 58478.0010069
481505.24720810	-1621170.49260819	163.458008532 -74.5260324085 25.812 58478.0011806
481505.24852056	-1621170.49599040	163.458008522 -74.5260323758 25.803 58478.0013542
481505.24904233	-1621170.49557011	163.458008501 -74.5260323781 25.808 58478.0015278
481505.24878833	-1621170.49730663	163.458008526 -74.5260323637 25.797 58478.0017014
481505.24743801	-1621170.49358961	163.458008534 -74.5260323994 25.81 58478.001875
481505.24446104	-1621170.49517745	163.458008646 -74.5260323933 25.803 58478.0020486
481505.24607445	-1621170.49625551	163.458008604 -74.5260323798 25.798 58478.0022222
481505.24657484	-1621170.49742190	163.458008599 -74.5260323684 25.805 58478.0023958
481505.24741565	-1621170.49268497	163.458008526 -74.5260324073 25.807 58478.0025694
481505.24528777	-1621170.49464353	163.458008614 -74.5260323958 25.805 58478.0027431
481505.24857666	-1621170.49472793	163.458008508 -74.5260323866 25.799 58478.0029167
481505.24904790	-1621170.49372282	163.458008483 -74.5260323941 25.8 58478.0030903
481505.24913493	-1621170.49919928	163.458008533 -74.5260323464 25.787 58478.0032639
481505.24867091	-1621170.49452691	163.458008503 -74.5260323881 25.797 58478.0034375
481505.24750013	-1621170.49162171	163.458008513 -74.5260324163 25.805 58478.0036111
481505.24757992	-1621170.49468945	163.45800854 -74.5260323895 25.8 58478.0037847
481505.24549099	-1621170.49169936	163.458008579 -74.5260324208 25.8 58478.0039583
481505.24655360	-1621170.49133761	163.458008541 -74.5260324212 25.798 58478.0041319
481505.24890267	-1621170.49219717	163.458008473 -74.5260324077 25.801 58478.0043056
481505.24956185	-1621170.49742294	163.458008502 -74.5260323607 25.793 58478.0044792
481505.24786469	-1621170.49119044	163.458008497 -74.5260324191 25.804 58478.0046528
481505.24982894	-1621170.49697448	163.458008489 -74.5260323639 25.785 58478.0048264
481505.24743603	-1621170.49658936	163.458008563 -74.5260323734 25.793 58478.005
481505.24990389	-1621170.49567181	163.458008474 -74.526032375 25.79 58478.0051736
481505.24658823	-1621170.49145421	163.458008541 -74.5260324201 25.798 58478.0053472
481505.24648200	-1621170.49316991	163.458008561 -74.5260324055 25.795 58478.0055208
481505.24735308	-1621170.49351102	163.458008536 -74.5260324003 25.799 58478.0056944
481505.24878796	-1621170.49637238	163.458008517 -74.5260323718 25.79 58478.0058681
481505.24769843	-1621170.49218571	163.458008512 -74.5260324109 25.793 58478.0060417
481505.24820515	-1621170.49347711	163.458008508 -74.5260323984 25.788 58478.0062153
481505.24539695	-1621170.49241940	163.458008589 -74.5260324148 25.797 58478.0063889
481505.24726856	-1621170.49447048	163.458008548 -74.5260323922 25.787 58478.0065625
481505.24694311	-1621170.49036832	163.458008519 -74.5260324286 25.794 58478.0067361
481505.24563497	-1621170.49000706	163.458008558 -74.5260324351 25.8 58478.0069097
481505.24676499	-1621170.49318967	163.458008552 -74.5260324046 25.793 58478.0070833
481505.24953783	-1621170.49226229	163.458008453 -74.5260324055 25.788 58478.0072569
481505.24731538	-1621170.49359143	163.458008538 -74.5260323997 25.793 58478.0074306
481505.24669080	-1621170.48837845	163.458008508 -74.5260324465 25.792 58478.0076042
481505.24668389	-1621170.48680018	163.458008493 -74.5260324602 25.798 58478.0077778
481505.24640478	-1621170.48865950	163.45800852 -74.5260324448 25.792 58478.0079514
481505.24493370	-1621170.48971933	163.458008578 -74.5260324394 25.788 58478.008125
481505.24607978	-1621170.49378539	163.45800858 -74.5260324012 25.785 58478.0082986
481505.24767768	-1621170.48734708	163.458008466 -74.5260324529 25.793 58478.0084722
481505.24766993	-1621170.49167509	163.458008508 -74.5260324154 25.788 58478.0086458
481505.24613447	-1621170.48888975	163.458008531 -74.5260324435 25.788 58478.0088194
481505.24671178	-1621170.48575372	163.458008482 -74.5260324692 25.798 58478.0089931
481505.24799187	-1621170.48674621	163.45800845 -74.5260324573 25.795 58478.0091667
481505.24705189	-1621170.48710615	163.458008484 -74.5260324566 25.797 58478.0093403
481505.24457652	-1621170.48488834	163.458008543 -74.5260324822 25.805 58478.0095139
481505.24567247	-1621170.48940763	163.458008551 -74.5260324402 25.799 58478.0096875
481505.24706476	-1621170.48787518	163.458008491 -74.5260324499 25.806 58478.0098611
481505.24616478	-1621170.48598540	163.458008502 -74.5260324686 25.802 58478.0100347
481505.24582540	-1621170.48650147	163.458008518 -74.526032465 25.799 58478.0102083
481505.24560167	-1621170.48522983	163.458008513 -74.5260324766 25.803 58478.0103819
481505.24543594	-1621170.48757457	163.458008541 -74.5260324567 25.8 58478.0105556
481505.24420235	-1621170.48487259	163.458008555 -74.5260324833 25.797 58478.0107292
481505.24532579	-1621170.48730737	163.458008542 -74.5260324593 25.786 58478.0109028
481505.24618456	-1621170.48833271	163.458008524 -74.5260324482 25.791 58478.0110764
481505.24653540	-1621170.48495251	163.45800848 -74.5260324766 25.793 58478.01125
481505.24446362	-1621170.48564859	163.458008554 -74.5260324759 25.791 58478.0114236
481505.24311770	-1621170.48516013	163.458008593 -74.5260324836 25.8 58478.0115972
481505.24296933	-1621170.48362388	163.458008583 -74.5260324973 25.795 58478.0117708
481505.24305134	-1621170.48431470	163.458008587 -74.5260324911 25.794 58478.0119444
481505.24391177	-1621170.48150986	163.458008532 -74.5260325132 25.798 58478.0121181
481505.24099127	-1621170.48276948	163.458008639 -74.5260325098 25.793 58478.0122917
481505.24113234	-1621170.48168941	163.458008624 -74.5260325188 25.796 58478.0124653
481505.24313429	-1621170.48739304	163.458008614 -74.5260324642 25.79 58478.0126389
481505.24017658	-1621170.48189253	163.458008657 -74.5260325195 25.795 58478.0128125
481505.23996281	-1621170.48200216	163.458008665 -74.5260325191 25.795 58478.0129861
481505.24111120	-1621170.48389892	163.458008646 -74.5260324997 25.795 58478.0131597
481505.24178369	-1621170.48294939	163.458008615 -74.5260325062 25.794 58478.0133333
481505.23991276	-1621170.48266300	163.458008673 -74.5260325135 25.793 58478.0135069
481505.24040927	-1621170.48195031	163.45800865 -74.5260325184 25.795 58478.0136806
481505.23913879	-1621170.48140484	163.458008686 -74.5260325264 25.804 58478.0138542
481505.23823082	-1621170.48322023	163.458008733 -74.526032513 25.797 58478.0140278
481505.23972035	-1621170.48108215	163.458008664 -74.5260325277 25.791 58478.0142014
481505.23865116	-1621170.48069606	163.458008695 -74.5260325338 25.793 58478.014375
481505.23837270	-1621170.48421626	163.458008738 -74.526032504 25.79 58478.0145486
481505.23620171	-1621170.48043155	163.458008772 -74.5260325424 25.803 58478.0147222
481505.23631231	-1621170.48184060	163.458008782 -74.5260325299 25.796 58478.0148958
481505.23707154	-1621170.48564089	163.458008794 -74.526032495 25.793 58478.0150694
481505.23811756	-1621170.48304624	163.458008735 -74.5260325148 25.791 58478.0152431
481505.23658306	-1621170.48275221	163.458008782 -74.5260325213 25.795 58478.0154167
481505.23747287	-1621170.48274170	163.458008753 -74.5260325191 25.8 58478.0155903
481505.23549248	-1621170.48395280	163.458008829 -74.5260325137 25.794 58478.0157639
481505.23714573	-1621170.48236593	163.45800876 -74.5260325232 25.793 58478.0159375
481505.23492279	-1621170.48244940	163.458008833 -74.5260325282 25.79 58478.0161111
481505.23567513	-1621170.48467142	163.45800883 -74.526032507 25.79 58478.0162847
481505.23358067	-1621170.48363242	163.458008888 -74.5260325214 25.797 58478.0164583
481505.23657201	-1621170.48665440	163.45800882 -74.5260324875 25.792 58478.0166319
481505.23630661	-1621170.48337648	163.458008797 -74.5260325166 25.792 58478.0168056
481505.23430697	-1621170.48358973	163.458008864 -74.5260325199 25.792 58478.0169792
481505.23572901	-1621170.48578586	163.458008839 -74.5260324972 25.791 58478.0171528
481505.23419415	-1621170.48455759	163.458008877 -74.5260325118 25.795 58478.0173264
481505.23670625	-1621170.48420367	163.458008792 -74.5260325084 25.785 58478.0175
481505.23481712	-1621170.48561837	163.458008867 -74.526032501 25.789 58478.0176736
481505.23488893	-1621170.48430509	163.458008852 -74.5260325122 25.783 58478.0178472
481505.23556595	-1621170.48689554	163.458008855 -74.526032488 25.783 58478.0180208
481505.23563206	-1621170.48711814	163.458008855 -74.5260324859 25.784 58478.0181944
481505.23411686	-1621170.48792576	163.458008912 -74.5260324828 25.787 58478.0183681
481505.23276767	-1621170.48711529	163.458008948 -74.5260324933 25.789 58478.0185417
481505.23466899	-1621170.48470494	163.458008863 -74.5260325093 25.794 58478.0187153
481505.23618581	-1621170.48804951	163.458008846 -74.5260324764 25.785 58478.0188889
481505.23474758	-1621170.48465853	163.45800886 -74.5260325095 25.788 58478.0190625
481505.23448065	-1621170.48552220	163.458008877 -74.5260325027 25.794 58478.0192361
481505.23627457	-1621170.48181721	163.458008783 -74.5260325302 25.792 58478.0194097
481505.23309768	-1621170.48677503	163.458008934 -74.5260324954 25.799 58478.0195833
481505.23241841	-1621170.48645770	163.458008953 -74.5260324999 25.79 58478.0197569
481505.23509733	-1621170.48656178	163.458008867 -74.5260324921 25.791 58478.0199306
481505.23430176	-1621170.48637127	163.458008891 -74.5260324958 25.795 58478.0201042
481505.23422067	-1621170.48806795	163.45800891 -74.5260324813 25.784 58478.0202778
481505.23451238	-1621170.48625103	163.458008883 -74.5260324963 25.79 58478.0204514
481505.23214511	-1621170.48709256	163.458008968 -74.5260324951 25.79 58478.020625
481505.23359330	-1621170.48377863	163.458008889 -74.5260325201 25.795 58478.0207986
481505.23573572	-1621170.48684511	163.458008849 -74.526032488 25.793 58478.0209722
481505.23332670	-1621170.48547274	163.458008914 -74.5260325061 25.797 58478.0211458
481505.23461676	-1621170.48784650	163.458008895 -74.5260324822 25.799 58478.0213194
481505.23376989	-1621170.48509887	163.458008896 -74.5260325082 25.796 58478.0214931
481505.23355419	-1621170.48831205	163.458008934 -74.5260324809 25.797 58478.0216667
481505.23449571	-1621170.48381052	163.45800886 -74.5260325175 25.797 58478.0218403
481505.23358003	-1621170.49005773	163.45800895 -74.5260324657 25.793 58478.0220139
481505.23661269	-1621170.48616937	163.458008814 -74.5260324916 25.798 58478.0221875
481505.23465773	-1621170.48808810	163.458008896 -74.52603248 25.799 58478.0223611
481505.23290269	-1621170.48663685	163.458008939 -74.5260324971 25.8 58478.0225347
481505.23441769	-1621170.48531020	163.458008877 -74.5260325047 25.8 58478.0227083
481505.23424800	-1621170.48556823	163.458008885 -74.5260325029 25.798 58478.0228819
481505.23201336	-1621170.48789302	163.45800898 -74.5260324885 25.8 58478.0230556
481505.23259193	-1621170.48797495	163.458008962 -74.5260324863 25.799 58478.0232292
481505.23383795	-1621170.49030411	163.458008944 -74.5260324629 25.802 58478.0234028
481505.23026538	-1621170.48843525	163.458009042 -74.5260324883 25.798 58478.0235764
481505.23154341	-1621170.48413369	163.458008959 -74.5260325223 25.805 58478.02375
481505.23241970	-1621170.48977946	163.458008985 -74.5260324711 25.795 58478.0239236
481505.23421793	-1621170.48909541	163.45800892 -74.5260324724 25.797 58478.0240972
481505.23213279	-1621170.48777680	163.458008975 -74.5260324892 25.798 58478.0242708
481505.23355024	-1621170.48622535	163.458008914 -74.526032499 25.796 58478.0244444
481505.23386249	-1621170.48872803	163.458008928 -74.5260324765 25.797 58478.0246181
481505.23212880	-1621170.48558629	163.458008954 -74.5260325082 25.799 58478.0247917
481505.23298430	-1621170.48628962	163.458008933 -74.5260324999 25.802 58478.0249653
481505.23454274	-1621170.49153669	163.458008933 -74.5260324504 25.785 58478.0251389
481505.23377131	-1621170.48873204	163.458008931 -74.5260324767 25.788 58478.0253125
481505.23391973	-1621170.49037210	163.458008942 -74.5260324621 25.788 58478.0254861
481505.23365248	-1621170.49040534	163.458008951 -74.5260324625 25.79 58478.0256597
481505.23390967	-1621170.48878323	163.458008927 -74.5260324759 25.795 58478.0258333
481505.23312109	-1621170.49037860	163.458008968 -74.5260324641 25.781 58478.0260069
481505.23246688	-1621170.48983465	163.458008984 -74.5260324705 25.786 58478.0261806
481505.23135015	-1621170.48845913	163.458009007 -74.5260324853 25.794 58478.0263542
481505.23200117	-1621170.48888867	163.45800899 -74.5260324799 25.783 58478.0265278
481505.23314059	-1621170.48391309	163.458008905 -74.5260325201 25.791 58478.0267014
481505.23159503	-1621170.48752125	163.45800899 -74.5260324928 25.79 58478.026875
481505.23079785	-1621170.48317854	163.458008974 -74.5260325325 25.81 58478.0270486
481505.23204863	-1621170.48158431	163.458008918 -74.5260325431 25.814 58478.0272222
481505.23109017	-1621170.48291869	163.458008962 -74.526032534 25.812 58478.0273958
481505.22997109	-1621170.48360866	163.458009005 -74.5260325309 25.81 58478.0275694
481505.23176516	-1621170.48031888	163.458008915 -74.5260325548 25.821 58478.0277431
481505.22897980	-1621170.48141147	163.458009016 -74.5260325525 25.814 58478.0279167
481505.22900902	-1621170.47570439	163.45800896 -74.5260326019 25.824 58478.0280903
481505.23012411	-1621170.48091011	163.458008974 -74.5260325539 25.813 58478.0282639
481505.22964273	-1621170.48011873	163.458008982 -74.526032562 25.813 58478.0284375
481505.23035248	-1621170.47794694	163.458008938 -74.526032579 25.813 58478.0286111
481505.22938481	-1621170.47987235	163.458008988 -74.5260325648 25.812 58478.0287847
481505.23057799	-1621170.47569980	163.458008909 -74.5260325979 25.819 58478.0289583
481505.23098607	-1621170.48204986	163.458008957 -74.5260325418 25.807 58478.0291319
481505.23084686	-1621170.48790496	163.458009018 -74.5260324914 25.796 58478.0293056
481505.22916204	-1621170.48109204	163.458009007 -74.5260325548 25.814 58478.0294792
481505.22871829	-1621170.48001264	163.458009011 -74.5260325653 25.813 58478.0296528
481505.22659787	-1621170.47691655	163.45800905 -74.5260325976 25.822 58478.0298264
481505.22876793	-1621170.47831375	163.458008993 -74.5260325799 25.82 58478.03
481505.22927123	-1621170.47886792	163.458008982 -74.5260325738 25.816 58478.0301736
481505.22785096	-1621170.48123920	163.458009051 -74.5260325569 25.819 58478.0303472
