2022-04-01 00:00:00,0.0,0.0
2022-04-01 01:00:00,0.0,0.0
2022-04-01 02:00:00,0.0,0.0
2022-04-01 03:00:00,0.0,0.0
2022-04-01 04:00:00,0.0,0.0
2022-04-01 05:00:00,0.0,0.0
2022-04-01 06:00:00,0.0,0.0
2022-04-01 07:00:00,0.0,0.0
2022-04-01 08:00:00,0.0,0.0
2022-04-01 09:00:00,8.36,0.0
2022-04-01 10:00:00,31.61,0.0
2022-04-01 11:00:00,429.6,0.0
2022-04-01 12:00:00,621.2,0.0
2022-04-08 14:00:00,652.9,0
2022-04-08 15:00:00,571.1,0
2022-04-08 16:00:00,666.8,0
2022-04-08 17:00:00,576.6,0
2022-04-08 18:00:00,356.9,0
2022-04-08 19:00:00,157.7,0
2022-04-08 20:00:00,12.73,0
2022-04-08 21:00:00,0,0
2022-04-08 22:00:00,0,0
2022-04-08 23:00:00,0,0
2022-04-09 00:00:00,0,0
2022-04-09 01:00:00,0,0
2022-04-09 02:00:00,-9999.0,-9999.0
2022-04-09 03:00:00,0,0
2022-04-09 04:00:00,0,0
2022-04-09 05:00:00,0,0
2022-04-09 06:00:00,0,0
2022-04-09 07:00:00,0,0
2022-04-09 08:00:00,0,0
2022-04-09 09:00:00,3.81,0
2022-04-09 10:00:00,42.3,0
2022-04-09 11:00:00,405.8,0
2022-04-09 12:00:00,279,0.2
2022-04-09 13:00:00,131.5,0.6
2022-04-09 14:00:00,118.3,6
2022-04-09 15:00:00,133.9,1.6
2022-04-09 16:00:00,162,0.2
2022-04-09 17:00:00,112.5,0.2
2022-04-09 18:00:00,125,0.4
2022-04-09 19:00:00,50.77,0
2022-04-09 20:00:00,5.515,0
2022-04-09 21:00:00,0,0
2022-04-09 22:00:00,0,0
2022-04-09 23:00:00,0,0
2022-04-10 00:00:00,0,0
2022-04-10 01:00:00,0,0
2022-04-10 02:00:00,0,0
2022-04-10 03:00:00,0,0
2022-04-10 04:00:00,0,0
2022-04-10 05:00:00,-9999.0,-9999.0
2022-04-10 06:00:00,-9999.0,-9999.0
2022-04-10 07:00:00,0,2.8
2022-04-10 08:00:00,0,3.2
2022-04-10 09:00:00,7.336,0.2
2022-04-10 10:00:00,76.04,0.2
2022-04-10 11:00:00,111.9,0.4
2022-04-10 12:00:00,113.6,0.6
2022-04-10 13:00:00,198,0.6
2022-04-10 14:00:00,190,0.2
2022-04-10 15:00:00,173.8,0.4
2022-04-10 16:00:00,377.4,0
2022-04-10 17:00:00,170.6,0
2022-04-10 18:00:00,95.8,0
2022-04-10 19:00:00,28.63,0
2022-04-10 20:00:00,4.292,0
2022-04-10 21:00:00,0,0
2022-04-10 22:00:00,0,0
2022-04-10 23:00:00,0,0
2022-04-11 00:00:00,0,0
2022-04-11 01:00:00,0,0
2022-04-11 02:00:00,0,0
2022-04-11 03:00:00,0,0
2022-04-11 04:00:00,0,0
2022-04-11 05:00:00,0,0
2022-04-11 06:00:00,0,0
2022-04-11 07:00:00,0,0
2022-04-11 08:00:00,0,0
2022-04-11 09:00:00,7.709,0
2022-04-11 10:00:00,47.79,0
2022-04-11 11:00:00,494.5,0.2
2022-04-11 12:00:00,531.1,0
2022-04-11 13:00:00,664.1,0
2022-04-11 14:00:00,458.8,0
2022-04-11 15:00:00,212.7,0
2022-04-11 16:00:00,219,0
2022-04-11 17:00:00,144.7,0
2022-04-11 18:00:00,41.45,0
2022-04-11 19:00:00,22.29,0
2022-04-11 20:00:00,3.184,0.2
2022-04-11 21:00:00,0,0
2022-04-11 22:00:00,0,0
2022-04-11 23:00:00,0,0
2022-04-12 00:00:00,0,0
2022-04-12 01:00:00,0,0
2022-04-12 02:00:00,0,0.6
2022-04-12 03:00:00,0,0.2
2022-04-12 04:00:00,0,0.4
2022-04-12 05:00:00,0,0.4
2022-04-12 06:00:00,0,0.2
2022-04-12 07:00:00,0,0
2022-04-12 08:00:00,0,0.2
2022-04-12 09:00:00,11.94,0
2022-04-12 10:00:00,80,0
2022-04-12 11:00:00,289.5,0
2022-04-12 12:00:00,615,0
2022-04-12 13:00:00,695.7,0
2022-04-12 14:00:00,756.8,0
2022-04-12 15:00:00,752.3,0
2022-04-12 16:00:00,681,0
2022-04-12 17:00:00,551.7,0
2022-04-12 18:00:00,372.4,0
2022-04-12 19:00:00,75.14,0
2022-04-12 20:00:00,3.667,0
2022-04-12 21:00:00,0,0
2022-04-12 22:00:00,0,0
2022-04-12 23:00:00,0,0
2022-04-13 00:00:00,0,0
2022-04-13 01:00:00,0,0
2022-04-13 02:00:00,0,0
2022-04-13 03:00:00,-9999.0,-9999.0
2022-04-13 04:00:00,0,0
2022-04-13 05:00:00,0,0
2022-04-13 06:00:00,0,0
2022-04-13 07:00:00,0,0
2022-04-13 08:00:00,0,0
2022-04-13 09:00:00,7.024,0
2022-04-13 10:00:00,33.92,0
2022-04-13 11:00:00,390.4,0
2022-04-13 12:00:00,579.3,0
2022-04-13 13:00:00,693.4,0
2022-04-13 14:00:00,748.9,0
2022-04-13 15:00:00,740.2,0
2022-04-13 16:00:00,669,0
2022-04-13 17:00:00,540.5,0
2022-04-13 18:00:00,364.1,0
2022-04-13 19:00:00,72.15,0
2022-04-13 20:00:00,3.382,0
2022-04-13 21:00:00,0,0
2022-04-13 22:00:00,0,0
2022-04-13 23:00:00,0,0
2022-04-14 00:00:00,0,0
2022-04-14 01:00:00,0,0
2022-04-14 02:00:00,0,0
2022-04-14 03:00:00,0,0
2022-04-14 04:00:00,0,0
2022-04-14 05:00:00,0,0
2022-04-14 06:00:00,0,0
2022-04-14 07:00:00,0,0
2022-04-14 08:00:00,0,0
2022-04-14 09:00:00,6.882,0
2022-04-14 10:00:00,40.09,0
2022-04-14 11:00:00,384.8,0
2022-04-14 12:00:00,581.6,0
2022-04-14 13:00:00,696.3,0
2022-04-14 14:00:00,749.7,0
2022-04-14 15:00:00,739.6,0
2022-04-14 16:00:00,665.5,0
2022-04-14 17:00:00,533.9,0
2022-04-14 18:00:00,355.1,0
2022-04-14 19:00:00,65.37,0
2022-04-14 20:00:00,3.296,0
2022-04-14 21:00:00,0,0
2022-04-14 22:00:00,0,0
2022-04-14 23:00:00,0,0
2022-04-15 00:00:00,0,0
2022-04-15 01:00:00,0,0
2022-04-15 02:00:00,0,0
2022-04-15 03:00:00,0,0
2022-04-15 04:00:00,0,0
2022-04-15 05:00:00,0,0
2022-04-15 06:00:00,0,0
2022-04-15 07:00:00,0,0
2022-04-15 08:00:00,0,0
2022-04-15 09:00:00,7.052,0
2022-04-15 10:00:00,37.25,0
2022-04-15 11:00:00,374.3,0
2022-04-15 12:00:00,570.9,0
2022-04-15 13:00:00,684.2,0
2022-04-15 14:00:00,732.5,0
2022-04-15 15:00:00,720,0
2022-04-15 16:00:00,646.6,0
2022-04-15 17:00:00,520.8,0
2022-04-15 18:00:00,345.9,0
2022-04-15 19:00:00,65.61,0
2022-04-15 20:00:00,3.154,0
2022-04-15 21:00:00,0,0
2022-04-15 22:00:00,0,0
2022-04-15 23:00:00,0,0
2022-04-16 00:00:00,0,0
2022-04-16 01:00:00,0,0
2022-04-16 02:00:00,0,0
2022-04-16 03:00:00,0,0
2022-04-16 04:00:00,0,0
2022-04-16 05:00:00,0,0
2022-04-16 06:00:00,0,0
2022-04-16 07:00:00,0,0
2022-04-16 08:00:00,0,0
2022-04-16 09:00:00,6.823,0
2022-04-16 10:00:00,28.63,0
2022-04-16 11:00:00,365.4,0
2022-04-16 12:00:00,564.2,0
2022-04-16 13:00:00,676.1,0
2022-04-16 14:00:00,729.3,0
2022-04-16 15:00:00,717.9,0
2022-04-16 16:00:00,645,0
2022-04-16 17:00:00,510.8,0
2022-04-16 18:00:00,329.8,0
2022-04-16 19:00:00,70.15,0
2022-04-16 20:00:00,3.012,0
2022-04-16 21:00:00,0,0
2022-04-16 22:00:00,0,0
2022-04-16 23:00:00,0,0
2022-04-17 00:00:00,0,0
2022-04-17 01:00:00,0,0
2022-04-17 02:00:00,0,0
2022-04-17 03:00:00,0,0
2022-04-17 04:00:00,0,0
2022-04-17 05:00:00,0,0
2022-04-17 06:00:00,0,0
2022-04-17 07:00:00,0,0
2022-04-17 08:00:00,0,0
2022-04-17 09:00:00,6.995,0
2022-04-17 10:00:00,35.26,0
2022-04-17 11:00:00,345.3,0
2022-04-17 12:00:00,494.1,0
2022-04-17 13:00:00,608.9,0
2022-04-17 14:00:00,632.6,0
2022-04-17 15:00:00,705.7,0
2022-04-17 16:00:00,572.1,0
2022-04-17 17:00:00,350.3,0
2022-04-17 18:00:00,351.5,0
2022-04-17 19:00:00,72.54,0
2022-04-17 20:00:00,3.296,0
2022-04-17 21:00:00,0,0
2022-04-17 22:00:00,0,0
2022-04-17 23:00:00,0,0
2022-04-18 00:00:00,0,0
2022-04-18 01:00:00,0,0
2022-04-18 02:00:00,0,0
2022-04-18 03:00:00,0,0
2022-04-18 04:00:00,0,0
2022-04-18 05:00:00,0,0
2022-04-18 06:00:00,0,0
2022-04-18 07:00:00,0,0
2022-04-18 08:00:00,0,0
2022-04-18 09:00:00,5.431,0
2022-04-18 10:00:00,96.5,0
2022-04-18 11:00:00,223.7,0
2022-04-18 12:00:00,259.6,0
2022-04-18 13:00:00,474.8,0
2022-04-18 14:00:00,704.7,0
2022-04-18 15:00:00,578.7,0
2022-04-18 16:00:00,371.8,0
2022-04-18 17:00:00,171.1,0
2022-04-18 18:00:00,57.32,0
2022-04-18 19:00:00,33.94,0
2022-04-18 20:00:00,2.104,0
2022-04-18 21:00:00,0,0
2022-04-18 22:00:00,0,0
2022-04-18 23:00:00,0,0
2022-04-19 00:00:00,0,0
2022-04-19 01:00:00,0,0
2022-04-19 02:00:00,0,0
2022-04-19 03:00:00,0,0
2022-04-19 04:00:00,0,0
2022-04-19 05:00:00,0,0
2022-04-19 06:00:00,0,2.4
2022-04-19 07:00:00,0,3.8
2022-04-19 08:00:00,0,4
2022-04-19 09:00:00,3.44,1
2022-04-19 10:00:00,27.97,2.4
2022-04-19 11:00:00,76.01,2.4
2022-04-19 12:00:00,139.5,0.4
2022-04-19 13:00:00,208.2,1
2022-04-19 14:00:00,216.2,0.6
2022-04-19 15:00:00,212.5,0.4
2022-04-19 16:00:00,290.2,0
2022-04-19 17:00:00,252.2,0
2022-04-19 18:00:00,73.43,0.4
2022-04-19 19:00:00,12.37,0.4
2022-04-19 20:00:00,0.625,1
2022-04-19 21:00:00,0,3.4
2022-04-19 22:00:00,0,0.6
2022-04-19 23:00:00,0,0.8
2022-04-20 00:00:00,0,0.8
2022-04-20 01:00:00,0,0.2
2022-04-20 02:00:00,0,0.2
2022-04-20 03:00:00,0,0
2022-04-20 04:00:00,0,0.2
2022-04-20 05:00:00,0,0
2022-04-20 06:00:00,0,0
2022-04-20 07:00:00,0,0.2
2022-04-20 08:00:00,0,0.2
2022-04-20 09:00:00,5.517,0
2022-04-20 10:00:00,44.39,0
2022-04-20 11:00:00,212.8,0
2022-04-20 12:00:00,397.7,0
2022-04-20 13:00:00,478.2,0
2022-04-20 14:00:00,333.8,0
2022-04-20 15:00:00,768.1,0
2022-04-20 16:00:00,754.6,0
2022-04-20 17:00:00,357.5,0
2022-04-20 18:00:00,316.1,0
2022-04-20 19:00:00,57.67,0
2022-04-20 20:00:00,1.563,0
2022-04-20 21:00:00,0,0
2022-04-20 22:00:00,0,0
2022-04-20 23:00:00,0,0
2022-04-21 00:00:00,0,0
2022-04-21 01:00:00,0,0
2022-04-21 02:00:00,0,0
2022-04-21 03:00:00,0,0
2022-04-21 04:00:00,0,0
2022-04-21 05:00:00,0,0
2022-04-21 06:00:00,0,0
2022-04-21 07:00:00,0,0
2022-04-21 08:00:00,0,0.2
2022-04-21 09:00:00,0.796,2.6
2022-04-21 10:00:00,14.7,2.8
2022-04-21 11:00:00,54.35,2.8
2022-04-21 12:00:00,75.05,3.6
2022-04-21 13:00:00,113.5,5
2022-04-21 14:00:00,116.4,8
2022-04-21 15:00:00,137.3,7.6
2022-04-21 16:00:00,78.66,7.4
2022-04-21 17:00:00,66.26,4.4
2022-04-21 18:00:00,21.18,9.4
2022-04-21 19:00:00,11.43,2.8
2022-04-21 20:00:00,0.028,5
2022-04-21 21:00:00,0,1
2022-04-21 22:00:00,0,0.6
2022-04-21 23:00:00,0,2.4
2022-04-22 00:00:00,0,1
2022-04-22 01:00:00,0,0.4
2022-04-22 02:00:00,0,0
2022-04-22 03:00:00,0,0.2
2022-04-22 04:00:00,0,0
2022-04-22 05:00:00,0,0.8
2022-04-22 06:00:00,0,0.2
2022-04-22 07:00:00,0,0.6
2022-04-22 08:00:00,0,0.4
2022-04-22 09:00:00,3.013,1.2
2022-04-22 10:00:00,46.96,1
2022-04-22 11:00:00,106.5,0.8
2022-04-22 12:00:00,200.4,1.4
2022-04-23 13:00:00,212.4,0
